Id,Rate Category Id,Rate Category,Distance,Rate
0,3,Rates for White Products,482,0.187600154
0,3,Rates for White Products,483,0.187891729
0,3,Rates for White Products,484,0.188183304
0,3,Rates for White Products,485,0.188474879
0,3,Rates for White Products,486,0.188766454
0,3,Rates for White Products,487,0.189058029
0,3,Rates for White Products,488,0.189349604
0,3,Rates for White Products,489,0.189641179
0,3,Rates for White Products,490,0.189932754
0,3,Rates for White Products,491,0.190224328
0,3,Rates for White Products,492,0.190515903
0,3,Rates for White Products,493,0.190807478
0,3,Rates for White Products,494,0.191099053
0,3,Rates for White Products,495,0.191390628
0,3,Rates for White Products,496,0.191682203
0,3,Rates for White Products,497,0.191973778
0,3,Rates for White Products,498,0.192265353
0,3,Rates for White Products,499,0.192556928
0,3,Rates for White Products,500,0.192848502
0,3,Rates for White Products,501,0.193128835
0,3,Rates for White Products,502,0.193409168
0,3,Rates for White Products,503,0.1936895
0,3,Rates for White Products,504,0.193969833
0,3,Rates for White Products,505,0.194250165
0,3,Rates for White Products,506,0.194530498
0,3,Rates for White Products,507,0.19481083
0,3,Rates for White Products,508,0.195091163
0,3,Rates for White Products,509,0.195371496
0,3,Rates for White Products,510,0.195651828
0,3,Rates for White Products,511,0.195932161
0,3,Rates for White Products,512,0.196212493
0,3,Rates for White Products,513,0.196492826
0,3,Rates for White Products,514,0.196773158
0,3,Rates for White Products,515,0.197053491
0,3,Rates for White Products,516,0.197333824
0,3,Rates for White Products,517,0.197614156
0,3,Rates for White Products,518,0.197894489
0,3,Rates for White Products,519,0.198174821
0,3,Rates for White Products,520,0.198455154
0,3,Rates for White Products,521,0.198735487
0,3,Rates for White Products,522,0.199015819
0,3,Rates for White Products,523,0.199296152
0,3,Rates for White Products,524,0.199576484
0,3,Rates for White Products,525,0.199856817
0,3,Rates for White Products,526,0.200137149
0,3,Rates for White Products,527,0.200417482
0,3,Rates for White Products,528,0.200697815
0,3,Rates for White Products,529,0.200978147
0,3,Rates for White Products,530,0.20125848
0,3,Rates for White Products,531,0.201538812
0,3,Rates for White Products,532,0.201819145
0,3,Rates for White Products,533,0.202099477
0,3,Rates for White Products,534,0.20237981
0,3,Rates for White Products,535,0.202660143
0,3,Rates for White Products,536,0.202940475
0,3,Rates for White Products,537,0.203220808
0,3,Rates for White Products,538,0.20350114
0,3,Rates for White Products,539,0.203781473
0,3,Rates for White Products,540,0.204061805
0,3,Rates for White Products,541,0.204342138
0,3,Rates for White Products,542,0.204622471
0,3,Rates for White Products,543,0.204902803
0,3,Rates for White Products,544,0.205183136
0,3,Rates for White Products,545,0.205463468
0,3,Rates for White Products,546,0.205743801
0,3,Rates for White Products,547,0.206024133
0,3,Rates for White Products,548,0.206304466
0,3,Rates for White Products,549,0.206584799
0,3,Rates for White Products,550,0.206865131
0,3,Rates for White Products,551,0.207145464
0,3,Rates for White Products,552,0.207425796
0,3,Rates for White Products,553,0.207706129
0,3,Rates for White Products,554,0.207986461
0,3,Rates for White Products,555,0.208266794
0,3,Rates for White Products,556,0.208547127
0,3,Rates for White Products,557,0.208827459
0,3,Rates for White Products,558,0.209107792
0,3,Rates for White Products,559,0.209388124
0,3,Rates for White Products,560,0.209668457
0,3,Rates for White Products,561,0.209948789
0,3,Rates for White Products,562,0.210229122
0,3,Rates for White Products,563,0.210509455
0,3,Rates for White Products,564,0.210789787
0,3,Rates for White Products,565,0.21107012
0,3,Rates for White Products,566,0.211350452
0,3,Rates for White Products,567,0.211630785
0,3,Rates for White Products,568,0.211911118
0,3,Rates for White Products,569,0.21219145
0,3,Rates for White Products,570,0.212471783
0,3,Rates for White Products,571,0.212752115
0,3,Rates for White Products,572,0.213032448
0,3,Rates for White Products,573,0.21331278
0,3,Rates for White Products,574,0.213593113
0,3,Rates for White Products,575,0.213873446
0,3,Rates for White Products,576,0.214153778
0,3,Rates for White Products,577,0.214434111
0,3,Rates for White Products,578,0.214714443
0,3,Rates for White Products,579,0.214994776
0,3,Rates for White Products,580,0.215275108
0,3,Rates for White Products,581,0.215555441
0,3,Rates for White Products,582,0.215835774
0,3,Rates for White Products,583,0.216116106
0,3,Rates for White Products,584,0.216396439
0,3,Rates for White Products,585,0.216676771
0,3,Rates for White Products,586,0.216957104
0,3,Rates for White Products,587,0.217237436
0,3,Rates for White Products,588,0.217517769
0,3,Rates for White Products,589,0.217798102
0,3,Rates for White Products,590,0.218078434
0,3,Rates for White Products,591,0.218358767
0,3,Rates for White Products,592,0.218639099
0,3,Rates for White Products,593,0.218919432
0,3,Rates for White Products,594,0.219199764
0,3,Rates for White Products,595,0.219480097
0,3,Rates for White Products,596,0.21976043
0,3,Rates for White Products,597,0.220040762
0,3,Rates for White Products,598,0.220321095
0,3,Rates for White Products,599,0.220601427
0,3,Rates for White Products,600,0.22088176
0,3,Rates for White Products,601,0.221162092
0,3,Rates for White Products,602,0.221442425
0,3,Rates for White Products,603,0.221722758
0,3,Rates for White Products,604,0.22200309
0,3,Rates for White Products,605,0.222283423
0,3,Rates for White Products,606,0.222563755
0,3,Rates for White Products,607,0.222844088
0,3,Rates for White Products,608,0.22312442
0,3,Rates for White Products,609,0.223404753
0,3,Rates for White Products,610,0.223685086
0,3,Rates for White Products,611,0.223965418
0,3,Rates for White Products,612,0.224245751
0,3,Rates for White Products,613,0.224526083
0,3,Rates for White Products,614,0.224806416
0,3,Rates for White Products,615,0.225086749
0,3,Rates for White Products,616,0.225367081
0,3,Rates for White Products,617,0.225647414
0,3,Rates for White Products,618,0.225927746
0,3,Rates for White Products,619,0.226208079
0,3,Rates for White Products,620,0.226488411
0,3,Rates for White Products,621,0.226768744
0,3,Rates for White Products,622,0.227049077
0,3,Rates for White Products,623,0.227329409
0,3,Rates for White Products,624,0.227609742
0,3,Rates for White Products,625,0.227890074
0,3,Rates for White Products,626,0.228170407
0,3,Rates for White Products,627,0.228450739
0,3,Rates for White Products,628,0.228731072
0,3,Rates for White Products,629,0.229011405
0,3,Rates for White Products,630,0.229291737
0,3,Rates for White Products,631,0.22957207
0,3,Rates for White Products,632,0.229852402
0,3,Rates for White Products,633,0.230132735
0,3,Rates for White Products,634,0.230413067
0,3,Rates for White Products,635,0.2306934
0,3,Rates for White Products,636,0.230973733
0,3,Rates for White Products,637,0.231254065
0,3,Rates for White Products,638,0.231534398
0,3,Rates for White Products,639,0.23181473
0,3,Rates for White Products,640,0.232095063
0,3,Rates for White Products,641,0.232375395
0,3,Rates for White Products,642,0.232655728
0,3,Rates for White Products,643,0.232936061
0,3,Rates for White Products,644,0.233216393
0,3,Rates for White Products,645,0.233496726
0,3,Rates for White Products,646,0.233777058
0,3,Rates for White Products,647,0.234057391
0,3,Rates for White Products,648,0.234337723
0,3,Rates for White Products,649,0.234618056
0,3,Rates for White Products,650,0.234898389
0,3,Rates for White Products,651,0.235178721
0,3,Rates for White Products,652,0.235459054
0,3,Rates for White Products,653,0.235739386
0,3,Rates for White Products,654,0.236019719
0,3,Rates for White Products,655,0.236300051
0,3,Rates for White Products,656,0.236580384
0,3,Rates for White Products,657,0.236860717
0,3,Rates for White Products,658,0.237141049
0,3,Rates for White Products,659,0.237421382
0,3,Rates for White Products,660,0.237701714
0,3,Rates for White Products,661,0.237982047
0,3,Rates for White Products,662,0.23826238
0,3,Rates for White Products,663,0.238542712
0,3,Rates for White Products,664,0.238823045
0,3,Rates for White Products,665,0.239103377
0,3,Rates for White Products,666,0.23938371
0,3,Rates for White Products,667,0.239664042
0,3,Rates for White Products,668,0.239944375
0,3,Rates for White Products,669,0.240224708
0,3,Rates for White Products,670,0.24050504
0,3,Rates for White Products,671,0.240785373
0,3,Rates for White Products,672,0.241065705
0,3,Rates for White Products,673,0.241346038
0,3,Rates for White Products,674,0.24162637
0,3,Rates for White Products,675,0.241906703
0,3,Rates for White Products,676,0.242187036
0,3,Rates for White Products,677,0.242467368
0,3,Rates for White Products,678,0.242747701
0,3,Rates for White Products,679,0.243028033
0,3,Rates for White Products,680,0.243308366
0,3,Rates for White Products,681,0.243588698
0,3,Rates for White Products,682,0.243869031
0,3,Rates for White Products,683,0.244149364
0,3,Rates for White Products,684,0.244429696
0,3,Rates for White Products,685,0.244710029
0,3,Rates for White Products,686,0.244990361
0,3,Rates for White Products,687,0.245270694
0,3,Rates for White Products,688,0.245551026
0,3,Rates for White Products,689,0.245831359
0,3,Rates for White Products,690,0.246111692
0,3,Rates for White Products,691,0.246392024
0,3,Rates for White Products,692,0.246672357
0,3,Rates for White Products,693,0.246952689
0,3,Rates for White Products,694,0.247233022
